transcript_id,transcript_position,probability
ENST00000370994,1436,0.47150496
ENST00000370994,1459,1.0183594e-10
ENST00000370994,1584,0.0012981034
ENST00000370994,1603,0.0050766016
ENST00000370994,1679,0.00028614473
ENST00000370994,1697,0.006836567
ENST00000370994,1747,0.0044625616
ENST00000370994,1756,8.063251e-06
ENST00000370994,1794,1.384965e-05
ENST00000370994,1809,0.00041624525
ENST00000370994,1916,7.9803186e-08
ENST00000370994,1944,9.2811553e-10
ENST00000370994,1983,1.294488e-06
ENST00000370994,2047,0.0014529452
ENST00000370994,2052,0.00023131295
ENST00000370994,2079,0.000107497275
ENST00000370994,2198,3.8654212e-05
ENST00000370994,2295,7.0134676e-11
ENST00000370994,2313,2.3386646e-09
ENST00000370994,2319,6.446207e-05
ENST00000370994,2385,6.180305e-06
ENST00000370994,2409,5.245079e-07
ENST00000370994,2435,2.9368072e-13
ENST00000370994,2442,9.950044e-05
ENST00000370994,2593,2.1336553e-09
ENST00000370994,2662,4.0258917e-14
ENST00000370994,2763,0.060174316
ENST00000370994,2779,3.8145262e-07
ENST00000370994,2825,0.00012047122
ENST00000370994,2889,0.54906875
ENST00000370994,2929,0.00012573182
ENST00000370994,3049,0.00016562229
ENST00000370994,3056,0.00030362574
ENST00000370994,3073,0.004929651
ENST00000370994,3109,0.010707155
ENST00000370994,3125,3.9822206e-07
ENST00000370994,3137,5.0680327e-09
ENST00000370994,3157,3.2516945e-07
ENST00000370994,3189,2.229222e-08
ENST00000370994,3205,2.4586094e-10
ENST00000370994,3243,0.0026234603
ENST00000370994,3290,0.000281456
ENST00000370994,3367,0.0028757916
ENST00000370994,3374,2.4009723e-05
ENST00000370994,3379,0.0008159552
ENST00000370994,3403,4.1379405e-08
ENST00000370994,3452,6.717357e-09
ENST00000371019,721,0.877395
ENST00000371019,801,0.16478111
ENST00000371019,879,0.0007111555
ENST00000371019,904,0.023639716
ENST00000371019,1021,0.16262415
ENST00000371019,1098,0.9999554
ENST00000371019,1109,0.31254578
ENST00000371019,1118,0.2602567
ENST00000371019,1226,1.0618236e-06
ENST00000371019,1239,0.00021883802
ENST00000371019,1415,0.12703763
ENST00000371019,1429,0.99329716
ENST00000371019,1481,0.954117
ENST00000371019,1492,0.014887674
ENST00000371019,1497,8.786542e-06
ENST00000371019,1632,0.03856499
ENST00000371019,1638,5.7987058e-05
ENST00000371019,1701,0.040341288
ENST00000371019,1746,0.007098596
ENST00000371019,1839,0.02932796
ENST00000371019,1960,8.235741e-05
ENST00000371019,1977,0.034607
ENST00000371019,2011,0.00086137204
ENST00000371019,2045,0.00028330288
ENST00000371019,2061,4.5021493e-11
ENST00000371084,228,0.000110145964
ENST00000371084,325,0.11085212
ENST00000371084,555,0.00060386275
ENST00000371084,642,0.004438868
ENST00000371084,669,9.730934e-05
ENST00000371084,697,0.61887234
ENST00000371084,709,0.00672626
ENST00000371084,739,0.004720302
ENST00000371084,758,1.780353e-06
ENST00000371084,842,0.03213588
ENST00000371084,859,3.9699044e-06
ENST00000371084,902,0.018352399
ENST00000371084,932,0.00018909833
ENST00000371084,949,0.042400014
ENST00000371084,961,3.5059846e-05
ENST00000371084,979,0.051006608
ENST00000371084,1000,0.009199013
ENST00000371084,1024,0.27150244
ENST00000371084,1035,2.3801716e-05
ENST00000371084,1093,6.062613e-08
ENST00000371084,1126,3.5240082e-05
ENST00000371084,1135,0.00019205897
ENST00000371084,1237,0.19676435
ENST00000371084,1275,0.00080377073
ENST00000371084,1322,0.00020780302
ENST00000371084,1353,0.022852192
ENST00000371084,1363,0.0014430638
ENST00000371084,1385,0.0013402279
ENST00000371084,1444,0.016052801
ENST00000371084,1528,0.000101760656
ENST00000371084,1543,0.5777255
ENST00000371084,1600,0.0010764448
ENST00000371084,1630,4.944797e-06
ENST00000371084,1798,9.758323e-06
ENST00000371084,1804,0.015685558
ENST00000371084,1906,3.083882e-05
ENST00000371084,1940,0.02290914
ENST00000371084,1971,0.009497558
ENST00000371084,1977,6.1826887e-07
ENST00000371084,2010,0.34752873
ENST00000371084,2022,1.939991e-08
ENST00000371084,2060,3.8958522e-05
ENST00000371084,2094,0.046227675
ENST00000371084,2324,8.1096013e-10
ENST00000371085,440,0.02430719
ENST00000371085,448,0.00040212224
ENST00000371085,455,0.009552576
ENST00000371085,521,0.001794886
ENST00000371085,650,0.0037557152
ENST00000371085,704,0.13168044
ENST00000371085,713,2.0064261e-09
ENST00000371085,736,0.0012246579
ENST00000371085,794,0.0020624765
ENST00000371085,809,0.0062341266
ENST00000371085,839,0.72052544
ENST00000371085,845,0.00027254698
ENST00000371085,941,8.589e-05
ENST00000371085,962,0.0026919919
ENST00000371085,989,0.014449286
ENST00000371085,1010,0.076022975
ENST00000371085,1033,0.041141734
ENST00000371085,1051,0.000110843044
ENST00000371085,1067,0.0021145972
ENST00000371085,1147,0.00047371452
ENST00000371085,1202,0.2021808
ENST00000371085,1210,0.0006310158
ENST00000371085,1235,9.830845e-06
ENST00000371085,1256,0.00022295416
ENST00000371085,1352,0.010080913
ENST00000371085,1415,0.009419191
ENST00000371085,1426,8.866498e-05
ENST00000371085,1526,0.02956389
ENST00000371085,1535,5.628527e-07
ENST00000371085,1565,0.0018192875
ENST00000371085,1616,0.0010759619
ENST00000371085,1708,3.7184668e-07
ENST00000371085,1747,0.00072075054
ENST00000371085,1865,5.442533e-05
ENST00000371085,1878,0.00023304543
ENST00000371085,1901,2.3030745e-05
ENST00000371095,441,0.0027660774
ENST00000371095,449,8.798176e-05
ENST00000371095,456,0.033795733
ENST00000371095,522,0.0003091655
ENST00000371095,636,0.032669697
ENST00000371095,663,0.097331025
ENST00000371095,672,1.6127759e-11
ENST00000371095,695,0.00025579272
ENST00000371095,753,0.00046078072
ENST00000371095,768,0.001678972
ENST00000371095,798,0.8354561
ENST00000371095,804,0.00011331939
ENST00000371095,900,0.00017516137
ENST00000371095,921,2.1915214e-06
ENST00000371095,948,0.045982398
ENST00000371095,969,0.10864139
ENST00000371095,992,0.06485488
ENST00000371095,1010,3.4035493e-05
ENST00000371095,1026,0.0001684925
ENST00000371095,1106,8.982723e-05
ENST00000371095,1161,0.16707693
ENST00000371095,1169,1.1622983e-05
ENST00000371095,1194,0.0001460066
ENST00000371095,1215,0.002347172
ENST00000371095,1311,0.02670679
ENST00000371095,1374,0.014944362
ENST00000371095,1385,3.6170106e-05
ENST00000371095,1485,0.019734925
ENST00000371095,1494,1.921175e-07
ENST00000371095,1524,0.00017830616
ENST00000371095,1575,7.499591e-05
ENST00000371095,1667,7.8550294e-10
ENST00000371095,1706,0.0005334251
ENST00000371095,1824,0.00032416562
ENST00000371095,1837,0.00037184052
ENST00000371095,1860,4.158808e-06
ENST00000371142,696,0.0047670146
ENST00000371142,742,0.0011304369
ENST00000371142,762,4.6309687e-08
ENST00000371142,955,0.085270055
ENST00000371142,1016,0.11694446
ENST00000371142,1041,3.920369e-06
ENST00000371142,1065,1.6242726e-05
ENST00000371142,1699,0.0044029
ENST00000371142,1711,0.0061633787
ENST00000371142,1765,0.02532105
ENST00000371142,1837,3.110699e-08
ENST00000371142,1861,0.0004679604
ENST00000371142,1939,3.0286521e-05
ENST00000371142,1982,0.005211012
ENST00000371142,1989,0.5068096
ENST00000371142,1999,3.3358085e-06
ENST00000371142,2006,0.092352726
ENST00000371142,2039,0.08501203
ENST00000371142,2054,1.8019493e-06
ENST00000371142,2058,7.525402e-05
ENST00000371142,2086,8.914386e-18
ENST00000371142,2134,9.089305e-14
ENST00000371142,2167,0.065324694
ENST00000371142,2250,0.0025368421
ENST00000371142,2274,3.9625437e-08
ENST00000371142,2297,0.03936897
ENST00000371142,2346,8.014776e-05
ENST00000371142,2476,0.24449463
ENST00000371142,2510,0.00014882712
ENST00000371142,2611,0.0012611164
ENST00000371142,2638,0.001165999
ENST00000371142,2686,1.5486794e-08
ENST00000371142,2769,3.7638313e-07
ENST00000371142,2789,4.6092787e-06
ENST00000371142,2800,1.7816049e-06
ENST00000371142,2893,4.6148252e-06
ENST00000371142,2922,1.2433543e-09
ENST00000371142,3065,2.7946668e-05
ENST00000371142,3142,8.73336e-05
ENST00000371142,3174,0.00039816587
ENST00000371142,3213,1.9491236e-14
ENST00000371443,834,0.06290084
ENST00000371443,983,0.016229078
ENST00000371443,1095,0.99898374
ENST00000371443,1122,0.01092345
ENST00000371443,1188,0.20010446
ENST00000371222,346,0.00014089412
ENST00000371222,390,0.17167467
ENST00000371222,425,1.7800743e-05
ENST00000371222,535,0.01704051
ENST00000371222,605,0.02810115
ENST00000371222,623,0.15717147
ENST00000371222,630,3.5390578e-08
ENST00000371222,702,0.033797294
ENST00000371222,773,0.6393887
ENST00000371222,834,0.099085346
ENST00000371222,862,0.00071330025
ENST00000371222,948,0.11351528
ENST00000371222,958,9.045126e-06
ENST00000371222,989,0.09524061
ENST00000371222,1058,2.0270448e-08
ENST00000371222,1137,0.8215737
ENST00000371222,1207,2.2309325e-05
ENST00000371222,1226,4.050923e-05
ENST00000371222,1230,4.4534695e-10
ENST00000371222,1249,0.98672694
ENST00000371222,1260,0.002184496
ENST00000371222,1328,0.28251946
ENST00000371222,1345,1.1677381e-09
ENST00000371222,1361,0.00017288927
ENST00000371222,1371,0.0087568415
ENST00000371222,1378,0.48700044
ENST00000371222,1426,0.81498927
ENST00000371222,1432,0.1289398
ENST00000371222,1566,1.0082918e-05
ENST00000371222,1616,0.93224823
ENST00000371222,1630,0.015878953
ENST00000371222,1771,0.0016584061
ENST00000371222,1947,0.022462705
ENST00000371222,1971,0.008139355
ENST00000371222,2041,0.07768702
ENST00000371222,2112,2.4739109e-05
ENST00000371222,2128,0.34509847
ENST00000371222,2165,0.0010911314
ENST00000371222,2183,6.370789e-05
ENST00000371222,2197,0.004412769
ENST00000371222,2206,6.438485e-11
ENST00000371222,2244,5.4097734e-05
ENST00000371222,2259,0.9721079
ENST00000371222,2296,1.9998492e-05
ENST00000371222,2306,0.21143834
ENST00000371222,2310,0.8733356
ENST00000371222,2318,0.47439876
ENST00000371222,2323,0.0005538495
ENST00000371222,2360,0.0006135195
ENST00000371222,2386,0.67897046
ENST00000371222,2433,0.9986976
ENST00000371222,2530,0.99274594
ENST00000371222,2541,7.4537056e-14
ENST00000371222,2547,0.0005427517
ENST00000371222,2554,0.028016375
ENST00000371222,2563,0.92278844
ENST00000371222,2568,1.5922485e-07
ENST00000371222,2617,7.827395e-05
ENST00000371222,2629,0.9822188
ENST00000371222,2661,0.00016310054
ENST00000371222,2736,0.035055507
ENST00000371222,2760,1.322179e-05
ENST00000371222,2818,3.9936913e-07
ENST00000371222,2994,0.0066448697
ENST00000371222,3016,6.7094334e-08
ENST00000371222,3124,0.0008576278
ENST00000371222,3139,0.0047073895
ENST00000371222,3283,0.15130658
ENST00000371222,3303,2.7243072e-05
ENST00000371222,3344,0.0002711678
ENST00000371222,3454,0.0013097255
ENST00000371222,3499,7.537762e-09
ENST00000371224,66,0.0011587411
ENST00000371224,125,0.00013205671
ENST00000371224,251,0.00022192554
ENST00000371224,384,7.761075e-05
ENST00000371224,483,3.2608573e-06
ENST00000371224,509,2.8403027e-05
ENST00000371224,574,2.2863422e-05
ENST00000371224,632,0.0025276695
ENST00000371224,705,0.0020485423
ENST00000371224,742,3.7688817e-05
ENST00000371224,753,0.018204626
ENST00000371224,764,0.0007448118
ENST00000371224,778,0.003927807
ENST00000371224,838,0.0030726213
ENST00000371224,912,0.00015970165
ENST00000371224,1023,0.018990444
ENST00000371224,1032,6.402465e-05
ENST00000371224,1128,0.019237733
ENST00000371224,1162,0.00030674803
ENST00000371224,1280,1.4390216e-06
ENST00000371224,1330,0.02328328
ENST00000371224,1366,0.36167815
ENST00000371224,1388,0.00029766685
ENST00000371224,1438,0.0007850949
ENST00000371224,1483,0.0054552765
ENST00000371224,1525,0.010770974
ENST00000371224,1532,0.0007316411
ENST00000371224,1538,0.028955936
ENST00000371224,1545,0.0002358197
ENST00000371224,1591,0.061061654
ENST00000371224,1695,0.018156027
ENST00000371224,1783,0.005945205
ENST00000371224,1834,0.0002687679
ENST00000371224,1945,0.7601908
ENST00000371224,1986,0.10201906
ENST00000371224,2016,0.003631217
ENST00000371224,2029,0.0007156903
ENST00000371224,2057,0.00037190857
ENST00000371224,2100,0.016339798
ENST00000371224,2133,0.012013252
ENST00000371224,2146,0.1836948
ENST00000371224,2173,0.0021644032
ENST00000371224,2194,0.0011135436
ENST00000371224,2251,6.554129e-10
ENST00000371224,2281,0.0046733045
ENST00000371224,2339,0.061262324
ENST00000371224,2387,0.15557717
ENST00000371224,2396,0.15045531
ENST00000371224,2405,0.74280757
ENST00000371224,2440,0.0054229945
ENST00000371224,2494,4.4361286e-08
ENST00000371224,2515,7.376355e-06
ENST00000371224,2540,0.00026752183
ENST00000371224,2573,0.025935387
ENST00000371224,2758,0.3491916
ENST00000371224,2825,4.866975e-06
ENST00000371224,2854,0.04193175
ENST00000371224,2904,2.1594051e-11
ENST00000371224,3052,0.008046917
ENST00000371224,3150,2.3751036e-06
ENST00000371224,3274,2.5982345e-07
ENST00000371269,55,0.00016458986
ENST00000371269,68,2.1606736e-07
ENST00000371269,316,0.0010077419
ENST00000371269,360,4.4645378e-05
ENST00000371269,426,4.1758543e-05
ENST00000371269,436,0.0022425212
ENST00000371269,457,0.0003149492
ENST00000371269,472,0.022217434
ENST00000371269,482,8.744725e-07
ENST00000371269,510,0.0032688116
ENST00000371269,525,0.0022985712
ENST00000371269,537,0.051307574
ENST00000371269,552,0.012289847
ENST00000371269,580,0.2537589
ENST00000371269,718,0.0005617113
ENST00000371269,724,0.0006678123
ENST00000371269,889,0.0016046593
ENST00000371269,939,0.0017995619
ENST00000371269,951,0.0027455296
ENST00000371269,1027,0.002599265
ENST00000371269,1038,1.2557798e-05
ENST00000371269,1042,0.0001648811
ENST00000371269,1073,0.023290427
ENST00000371269,1120,0.09830915
ENST00000371269,1203,0.047476716
ENST00000371269,1215,0.02356416
ENST00000371269,1255,0.01858196
ENST00000371269,1436,0.000139225
ENST00000371269,1528,0.00059172953
ENST00000371269,1670,0.36503607
ENST00000371269,1674,0.20769241
ENST00000371269,1749,0.0040747314
ENST00000371269,1760,0.063683234
ENST00000371269,1772,0.019685384
ENST00000371269,1849,0.044080634
ENST00000371269,1878,0.034136884
ENST00000371269,1894,0.74892426
ENST00000371269,1913,1.02686935e-10
ENST00000371269,2187,0.92162573
ENST00000371269,2431,0.7635172
ENST00000371269,2478,0.9136719
ENST00000371269,2532,5.00182e-06
ENST00000371269,2592,0.902784
ENST00000371269,2803,6.419821e-05
ENST00000371269,2872,0.0028455982
ENST00000371269,2893,8.1263664e-05
ENST00000371269,2982,0.04783881
ENST00000371269,3081,0.07519378
ENST00000371269,3086,5.593707e-05
ENST00000371269,3097,2.4342968e-05
ENST00000371269,3116,0.622246
ENST00000371269,3132,8.0033054e-08
ENST00000371269,3185,0.97037053
ENST00000371269,3429,2.1920394e-05
ENST00000371269,3476,1.4101283e-06
ENST00000371269,3531,0.28940648
ENST00000371269,3559,0.0061203446
ENST00000371269,3593,2.4946355e-15
ENST00000371269,3608,2.4531137e-06
ENST00000371269,3702,1.23524e-08
ENST00000371269,3714,0.11030871
ENST00000371269,3900,0.0014640328
ENST00000371269,4194,0.01637218
ENST00000371317,189,1.1696394e-05
ENST00000371317,311,0.00013725251
ENST00000371317,367,0.00012144515
ENST00000371317,427,0.019807745
ENST00000371317,472,0.0005516483
ENST00000371317,605,0.03002774
ENST00000371317,673,8.3215734e-10
ENST00000371317,717,0.00090743904
ENST00000371317,791,0.000103505714
ENST00000371317,871,0.005293819
ENST00000371419,324,0.002048675
ENST00000371419,388,7.8011064e-05
ENST00000371419,399,0.0017799268
ENST00000371419,420,0.016393358
ENST00000371419,636,0.00261397
ENST00000371419,659,0.001572886
ENST00000371419,693,0.0019977523
ENST00000371419,735,0.030540517
ENST00000371419,749,9.660844e-07
ENST00000371419,786,0.011312277
ENST00000371419,837,0.00079476
ENST00000371437,386,0.01599504
ENST00000371437,448,0.2540097
ENST00000371437,484,0.06365862
ENST00000371437,627,0.16075012
ENST00000371437,669,0.06031821
ENST00000371442,206,0.8277984
ENST00000371442,397,0.0065938407
ENST00000371442,421,0.015669039
ENST00000371442,428,0.009754475
ENST00000371442,438,1.1502549e-05
ENST00000371442,534,2.0530919e-05
ENST00000371442,543,0.04372504
ENST00000371442,581,0.9802849
ENST00000371442,662,5.9995622e-05
ENST00000371442,824,0.9899807
ENST00000371442,835,0.97536457
ENST00000371442,857,0.000976275
ENST00000371442,878,0.00036964988
ENST00000371442,956,0.98217654
ENST00000371442,1025,8.280517e-05
ENST00000371442,1112,0.006624386
ENST00000371442,1120,0.010270032
ENST00000371442,1161,0.014250372
ENST00000371442,1214,0.011834771
ENST00000371429,2129,6.0314913e-05
ENST00000371429,2137,1.917408e-07
ENST00000371429,2534,1.5996875e-05
ENST00000371429,2551,0.00045896586
ENST00000371429,2803,5.8620816e-07
ENST00000371470,172,0.0011981752
ENST00000371470,338,0.0005891982
ENST00000371470,403,0.031590253
ENST00000371470,446,0.00044757093
ENST00000371470,544,0.035790954
ENST00000371470,593,2.286604e-05
ENST00000371470,603,0.033485938
ENST00000371470,620,0.3107289
ENST00000371470,680,0.64520067
ENST00000371538,699,2.2031286e-06
ENST00000371538,724,4.080024e-08
ENST00000371538,839,0.9910936
ENST00000371558,200,0.0010459567
ENST00000371558,207,0.0054887645
ENST00000371558,231,0.007411891
ENST00000371558,279,0.39515805
ENST00000371558,336,1.5142255e-05
ENST00000371558,380,0.0458281
ENST00000371558,398,0.002652676
ENST00000371558,406,1.7495082e-05
ENST00000371558,442,1.7615158e-09
ENST00000371558,513,0.11213092
ENST00000371558,525,0.0030932266
ENST00000371558,563,0.00022413774
ENST00000371558,589,0.00021009693
ENST00000371558,612,0.00054082135
ENST00000371558,642,0.0023077663
ENST00000371558,682,5.57694e-06
ENST00000371558,703,0.013862781
ENST00000371558,808,0.41947573
ENST00000371558,869,0.0016604261
ENST00000371558,879,1.9629941e-07
ENST00000371558,1050,0.0029247415
ENST00000371558,1068,5.946242e-10
ENST00000371558,1165,9.300144e-05
ENST00000371558,1179,0.0005544775
ENST00000371558,1283,0.00080778834
ENST00000371558,1314,4.9642626e-05
ENST00000371558,1318,0.00048002237
ENST00000371558,1344,0.005339185
ENST00000371558,1430,2.9527155e-06
ENST00000371558,1510,0.005280262
ENST00000371558,1580,0.00013091603
ENST00000371558,1647,0.0003502407
ENST00000371558,1726,0.017614098
ENST00000371558,1795,1.1065325e-05
ENST00000371558,1809,4.1601894e-10
ENST00000371554,992,0.000303178
ENST00000371554,1018,6.721039e-05
ENST00000371554,1056,2.47599e-06
ENST00000371554,1061,0.00016756005
ENST00000371554,1066,0.00768256
ENST00000371554,1081,0.00016687604
ENST00000371554,1088,1.8127407e-06
ENST00000371554,1097,0.001826316
ENST00000371554,1145,0.02707837
ENST00000371554,1154,5.066381e-06
ENST00000371554,1238,0.0039959485
ENST00000371554,1250,0.026975514
ENST00000371554,1265,0.03384595
ENST00000371554,1275,0.011131415
ENST00000371554,1304,0.006516576
ENST00000371554,1358,0.011120051
ENST00000371554,1379,7.545868e-05
ENST00000371554,1433,9.117353e-09
ENST00000371554,1478,7.2392146e-07
ENST00000371554,1544,0.028327657
ENST00000371554,1553,8.2492475e-09
ENST00000371554,1612,0.08549672
ENST00000371554,1648,0.00010653985
ENST00000371554,1753,0.0018910933
ENST00000371554,1898,1.9218398e-06
ENST00000371554,1948,0.00049146387
ENST00000371554,1962,5.9958616e-05
ENST00000371554,1990,0.0019677184
ENST00000371554,2008,0.025278717
ENST00000371554,2051,0.0046550464
ENST00000371554,2105,0.002199975
ENST00000371554,2171,0.23383103
ENST00000371554,2194,0.00013057778
ENST00000371554,2236,0.00043127823
ENST00000371554,2310,5.911348e-05
ENST00000371554,2411,0.003791355
ENST00000371554,2538,0.0009235286
ENST00000371554,2575,0.014515274
ENST00000371740,217,5.29189e-12
ENST00000371740,224,0.00080266775
ENST00000371740,238,2.856327e-06
ENST00000371740,260,0.052173786
ENST00000371740,356,0.026380643
ENST00000371740,487,0.00021621726
ENST00000371740,889,0.0015667068
ENST00000371740,960,2.2358452e-06
ENST00000371740,976,1.1103604e-06
ENST00000371740,986,0.11399061
ENST00000371740,1165,0.010334959
ENST00000371740,1240,0.08358862
ENST00000371740,1304,0.23054281
ENST00000371740,1393,0.06011499
ENST00000371740,1519,3.0739386e-06
ENST00000371740,1605,0.0008965079
ENST00000371740,1616,0.27831632
ENST00000371740,1624,0.99115723
ENST00000371740,1708,4.8250536e-06
ENST00000371740,1712,0.23337325
ENST00000371740,1779,0.99635935
ENST00000371740,1788,0.9888793
ENST00000371740,1868,0.08698122
ENST00000371740,1915,3.6724128e-07
ENST00000371740,2005,0.10733664
ENST00000371740,2021,0.0020667808
ENST00000371740,2161,0.00063500786
ENST00000371601,353,0.5393801
ENST00000371601,431,0.012442174
ENST00000371601,495,0.0052710357
ENST00000371601,512,0.00037029394
ENST00000371601,549,3.546143e-06
ENST00000371601,575,0.023233797
ENST00000371601,661,0.05636434
ENST00000371601,859,0.037313234
ENST00000371601,929,0.13845193
ENST00000371601,1028,0.0077741374
ENST00000371601,1064,0.0010867583
ENST00000371601,1191,0.016305422
ENST00000371601,1203,0.008054791
ENST00000371601,1273,9.925972e-05
ENST00000371601,1326,0.23520505
ENST00000371601,1342,0.17142206
ENST00000371601,1350,3.2699118e-05
ENST00000371601,1364,0.7939273
ENST00000371601,1403,9.613185e-05
ENST00000371601,1411,0.008709989
ENST00000371601,1430,0.010163559
ENST00000371601,1466,5.453053e-06
ENST00000371620,123,0.006973609
ENST00000371620,149,2.7343335e-08
ENST00000371620,189,0.0004039164
ENST00000371620,237,0.015981385
ENST00000371620,287,0.0026535757
ENST00000371620,300,0.0046635065
ENST00000371620,348,0.0016049348
ENST00000371620,398,0.0083960015
ENST00000371620,458,0.01647815
ENST00000371620,516,0.001057573
ENST00000371620,544,0.45695737
ENST00000371620,607,0.00013125615
ENST00000371620,624,0.1195823
ENST00000371620,635,0.0033311585
ENST00000371620,716,0.0013512623
ENST00000371620,756,0.4888836
ENST00000371620,760,0.00020812446
ENST00000371620,794,3.954846e-05
ENST00000371626,1004,0.8467945
ENST00000371626,1013,0.32196805
ENST00000371626,1026,0.6386326
ENST00000371626,1152,0.7904968
ENST00000371626,1198,0.018335097
ENST00000371626,1236,0.005302629
ENST00000371626,1326,0.008308586
ENST00000371626,1371,1.0880872e-07
ENST00000371626,1475,6.204194e-08
ENST00000371626,1572,2.2013743e-05
ENST00000371626,1593,1.6098761e-06
ENST00000371626,1676,0.0003740059
ENST00000371626,1696,0.00016173291
ENST00000371626,1751,3.7242808e-13
ENST00000371626,1796,0.714832
ENST00000371626,1857,0.00035335677
ENST00000371626,1865,0.0015081285
ENST00000371626,1872,0.0005610955
ENST00000371626,1964,0.0011969046
ENST00000371626,2020,6.1929154e-07
ENST00000371626,2038,8.522316e-07
ENST00000371626,2206,0.24185942
ENST00000371626,2223,0.29060873
ENST00000371626,2270,2.751018e-05
ENST00000371626,2276,0.00059157505
ENST00000371626,2339,5.091846e-10
ENST00000371626,2371,0.0026972382
ENST00000371646,43,0.16212139
ENST00000371646,148,0.0021608935
ENST00000371646,263,0.0501055
ENST00000371646,286,5.441283e-05
ENST00000371646,290,0.00072461896
ENST00000371646,305,0.49868652
ENST00000371646,329,0.0046547675
ENST00000371646,361,0.47558722
ENST00000371646,371,2.1183946e-06
ENST00000371646,388,1.5017937e-07
ENST00000371646,418,0.0004712249
ENST00000371646,473,2.6629576e-05
ENST00000371646,567,0.008858708
ENST00000371646,617,0.12788348
ENST00000371646,676,0.0030765557
ENST00000371646,887,0.0038955258
ENST00000371646,913,6.470342e-05
ENST00000371646,951,7.977748e-05
ENST00000371646,956,1.13249325e-05
ENST00000371646,961,0.00015695453
ENST00000371646,976,0.0017272655
ENST00000371646,983,0.00660659
ENST00000371646,992,0.0062340028
ENST00000371646,1040,0.0021008283
ENST00000371646,1049,0.00036804818
ENST00000371646,1133,0.179653
ENST00000371646,1145,0.016308911
ENST00000371646,1160,0.00066905585
ENST00000371646,1170,0.0021715579
ENST00000371646,1199,0.0028068372
ENST00000371646,1253,0.0013546209
ENST00000371646,1274,0.004774318
ENST00000371646,1328,7.311637e-07
ENST00000371646,1373,2.6833692e-05
ENST00000371646,1439,0.037482142
ENST00000371646,1448,4.1236606e-07
ENST00000371646,1507,0.012616357
ENST00000371646,1543,5.4122764e-05
ENST00000371646,1648,0.0012309379
ENST00000371646,1793,7.0568717e-06
ENST00000371646,1843,0.00042023775
ENST00000371646,1857,0.00044928587
ENST00000371646,1885,0.0014024376
ENST00000371646,1903,0.07314536
ENST00000371646,1946,0.029561948
ENST00000371646,2000,0.006640512
ENST00000371646,2066,0.29652816
ENST00000371646,2089,1.34173515e-05
ENST00000371646,2131,0.0010843803
ENST00000371646,2205,4.780014e-06
ENST00000371646,2306,0.00055834535
ENST00000371646,2433,0.0009405867
ENST00000371646,2470,0.027227482
ENST00000371649,46,0.00016819121
ENST00000371649,144,0.0037626175
ENST00000371649,172,0.009769492
ENST00000371649,176,5.826673e-06
ENST00000371649,196,0.030859932
ENST00000371649,211,0.3608267
ENST00000371649,219,2.2517468e-05
ENST00000371649,238,0.048130784
ENST00000371649,246,0.00642774
ENST00000371649,307,0.073981345
ENST00000371649,349,0.011626159
ENST00000371649,379,2.0898883e-06
ENST00000371649,584,0.9413744
ENST00000371649,625,0.07645702
ENST00000371649,717,0.0038738505
ENST00000371649,740,0.019991804
ENST00000371649,768,0.00041307582
ENST00000371649,772,0.020692058
ENST00000371649,777,3.5070166e-06
ENST00000371661,375,0.033342805
ENST00000371661,390,0.0574408
ENST00000371661,414,0.013316005
ENST00000371661,540,0.0007627103
ENST00000371661,630,0.025885971
ENST00000371661,946,0.0046791728
ENST00000371674,104,0.07144757
ENST00000371674,169,2.5197028e-07
ENST00000371674,174,0.026799487
ENST00000371674,189,4.850738e-07
ENST00000371674,216,0.001183853
ENST00000371674,229,3.508378e-06
ENST00000371674,260,0.00013152666
ENST00000371674,300,5.9265317e-09
ENST00000371674,346,0.07795548
ENST00000371674,449,9.326357e-06
ENST00000371674,470,0.9777062
ENST00000371674,501,0.00028013348
ENST00000371674,586,0.00031078586
ENST00000371674,692,2.5283036e-06
ENST00000371674,714,9.472743e-12
ENST00000371674,734,0.29411715
ENST00000371674,778,0.023311306
ENST00000371674,796,0.011785615
ENST00000371674,812,1.0587016e-05
ENST00000371674,967,0.1826748
ENST00000371674,1040,1.780155e-07
ENST00000371674,1098,3.4990203e-12
ENST00000371674,1248,0.0006037943
ENST00000371674,1323,0.0017709343
ENST00000371674,1464,9.112451e-06
ENST00000371674,1496,0.88662106
ENST00000371674,1508,3.8057253e-06
ENST00000371674,1567,0.004125216
ENST00000371674,1602,1.4937172e-05
ENST00000371674,1657,0.00076468615
ENST00000371674,1666,9.0080744e-07
ENST00000371674,1675,0.45430404
ENST00000371674,1750,1.28440965e-08
ENST00000371674,1790,8.553838e-05
ENST00000371674,1832,0.8184632
ENST00000371692,298,0.0013414411
ENST00000371692,340,0.42448053
ENST00000371692,372,0.009931256
ENST00000371692,424,1.63554e-06
ENST00000371692,435,2.126152e-09
ENST00000371692,459,0.003621049
ENST00000371692,517,0.0020017638
ENST00000371692,561,0.0005277568
ENST00000371692,583,0.032562323
ENST00000371692,592,0.00033083142
ENST00000371692,640,0.032520544
ENST00000371692,652,0.66538835
ENST00000371692,755,0.9949241
ENST00000371692,775,0.99861795
ENST00000371692,969,0.995514
ENST00000371692,987,0.035549153
ENST00000371692,1147,0.17273295
ENST00000371692,1350,0.90159476
ENST00000371692,1543,0.7312533
ENST00000371692,1550,0.0006322698
